id,event_id,minute,second,team_id,player_id,x,y,end_x,end_y,qualifiers,is_touch,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,card_type,is_goal,type_display_name,outcome_type_display_name,period_display_name,player_id,shirt_no,name,position,team_id
2635538931,348,41,30.0,62,333048,59.4,69.2,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '473'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",False,,,,,False,False,False,Aerial,Unsuccessful,FirstHalf,333048,18,Jørgen Strand Larsen,FW,62
2635536755,448,38,47.0,51,349660,89.3,91.9,95.1,28.1,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '43.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.85'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",True,,,,,False,False,False,Pass,Unsuccessful,FirstHalf,349660,8,Manu Morlanes,MC,51
2635536761,328,38,50.0,62,374813,3.8,73.6,0.0,75.2,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.93'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '0.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.3'}]",True,,,,,False,False,False,Clearance,Successful,FirstHalf,374813,23,Manu Sánchez,DL,62
2635536769,329,38,51.0,62,374813,4.2,72.4,,,"[{'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '449'}]",False,,,,,False,False,False,CornerAwarded,Unsuccessful,FirstHalf,374813,23,Manu Sánchez,DL,62
2635536765,449,38,51.0,51,349660,95.8,27.6,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '329'}]",False,,,,,False,False,False,CornerAwarded,Successful,FirstHalf,349660,8,Manu Morlanes,MC,51
2635537289,450,39,24.0,51,6227,99.5,0.5,87.9,50.2,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.92'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.2'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.9'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,6227,14,Dani Rodríguez,ML,51
2635537305,451,39,26.0,51,294006,89.6,47.8,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '330'}]",False,,,,,False,False,False,Aerial,Successful,FirstHalf,294006,21,Antonio Raíllo,DC,51
2635537299,330,39,26.0,62,318314,10.4,52.2,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '451'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",False,,,,,False,False,False,Aerial,Unsuccessful,FirstHalf,318314,16,Jaílson,DC,62
2635537307,452,39,26.0,51,294006,87.6,50.4,,,"[{'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '88.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '50.2'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '409'}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '450'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '48.3'}, {'type': {'value': 29, 'displayName': 'Assisted'}}]",True,88.9,50.2,19.0,48.3,True,False,False,SavedShot,Successful,FirstHalf,294006,21,Antonio Raíllo,DC,51
2635544399,409,39,26.0,62,318314,11.1,49.8,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '452'}]",True,,,,,False,False,False,Save,Successful,FirstHalf,318314,16,Jaílson,DC,62
2635537345,331,39,27.0,62,374813,7.4,64.3,21.2,71.1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.31'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.2'}]",True,,,,,False,False,False,Clearance,Successful,FirstHalf,374813,23,Manu Sánchez,DL,62
2635537385,453,39,29.0,51,425092,78.4,25.8,85.6,7.6,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.26'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,425092,18,Antonio Sánchez,MR,51
2635538937,474,41,30.0,51,391562,37.3,27.8,,,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",True,,,,,False,False,False,Interception,Successful,FirstHalf,391562,12,Samú Costa,MC,51
2635537421,454,39,33.0,51,6227,87.9,7.4,78.4,17.0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.56'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,6227,14,Dani Rodríguez,ML,51
2635537465,455,39,36.0,51,377219,77.0,16.8,81.1,4.4,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.18'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,377219,20,Giovanni González,DC,51
2635537491,456,39,39.0,51,6227,78.0,6.9,73.2,13.9,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.38'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,6227,14,Dani Rodríguez,ML,51
2635537495,457,39,40.0,51,425092,72.5,8.8,,,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '333'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",True,,,,,False,False,False,TakeOn,Unsuccessful,FirstHalf,425092,18,Antonio Sánchez,MR,51
2635537527,333,39,41.0,62,374813,27.5,91.2,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '457'}]",True,,,,,False,False,False,Tackle,Unsuccessful,FirstHalf,374813,23,Manu Sánchez,DL,62
2635537549,458,39,44.0,51,425092,71.1,3.6,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",False,,,,,False,False,False,ShieldBallOpp,Successful,FirstHalf,425092,18,Antonio Sánchez,MR,51
2635537671,460,39,46.0,51,425092,71.3,0.0,91.0,9.9,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.37'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.9'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,425092,18,Antonio Sánchez,MR,51
2635537681,337,39,53.0,62,333048,10.8,93.7,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '461'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",False,,,,,False,False,False,Challenge,Unsuccessful,FirstHalf,333048,18,Jørgen Strand Larsen,FW,62
2635537719,461,39,53.0,51,391562,89.2,6.3,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '337'}]",True,,,,,False,False,False,TakeOn,Successful,FirstHalf,391562,12,Samú Costa,MC,51
2635537739,462,39,56.0,51,391562,98.9,25.0,96.8,30.9,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.9'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.07'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '338'}]",True,,,,,False,False,False,Pass,Unsuccessful,FirstHalf,391562,12,Samú Costa,MC,51
2635537735,338,39,56.0,62,374813,2.8,73.6,,,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '462'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",True,,,,,False,False,False,BlockedPass,Successful,FirstHalf,374813,23,Manu Sánchez,DL,62
2635537747,339,39,57.0,62,374813,3.0,71.4,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '463'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",False,,,,,False,False,False,CornerAwarded,Unsuccessful,FirstHalf,374813,23,Manu Sánchez,DL,62
2635537743,463,39,57.0,51,391562,97.0,28.6,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '339'}]",False,,,,,False,False,False,CornerAwarded,Successful,FirstHalf,391562,12,Samú Costa,MC,51
2635538257,464,40,34.0,51,6227,99.5,0.5,95.0,69.1,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.67'}, {'type': {'value': 2, 'displayName': 'Cross'}}]",True,,,,,False,False,False,Pass,Unsuccessful,FirstHalf,6227,14,Dani Rodríguez,ML,51
2635538259,341,40,37.0,62,136987,7.2,42.3,12.3,39.6,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.95'}]",True,,,,,False,False,False,Clearance,Successful,FirstHalf,136987,5,Renato Tapia,MC,62
2635538303,467,40,37.0,51,294848,92.3,70.3,,,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",True,,,,,False,False,False,BallTouch,Successful,FirstHalf,294848,15,Pablo Maffeo,DR,51
2635538289,342,40,38.0,62,318314,10.1,34.6,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '466'}]",False,,,,,False,False,False,Aerial,Successful,FirstHalf,318314,16,Jaílson,DC,62
2635538295,466,40,38.0,51,294006,89.9,65.4,,,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '342'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",False,,,,,False,False,False,Aerial,Unsuccessful,FirstHalf,294006,21,Antonio Raíllo,DC,51
2635538301,343,40,38.0,62,318314,12.3,39.6,11.2,39.1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.1'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.43'}]",True,,,,,False,False,False,Clearance,Successful,FirstHalf,318314,16,Jaílson,DC,62
2635564259,521,40,38.0,51,294006,92.8,60.7,,,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",True,,,,,False,False,False,BallTouch,Successful,FirstHalf,294006,21,Antonio Raíllo,DC,51
2635538319,468,40,40.0,51,377219,93.2,62.4,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '344'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",False,,,,,False,False,False,Aerial,Successful,FirstHalf,377219,20,Giovanni González,DC,51
2635538321,344,40,40.0,62,415344,6.8,37.6,,,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '468'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",False,,,,,False,False,False,Aerial,Unsuccessful,FirstHalf,415344,28,Carlos Domínguez,DC,62
2635538327,469,40,40.0,51,377219,94.3,66.1,94.4,57.5,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.73'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]",True,,,,,False,False,False,Pass,Unsuccessful,FirstHalf,377219,20,Giovanni González,DC,51
2635538393,345,40,40.0,62,344200,4.7,42.1,26.5,26.4,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.3'}]",True,,,,,False,False,False,Clearance,Successful,FirstHalf,344200,4,Unai Núñez,DC,62
2635538409,470,40,43.0,51,349660,73.4,74.1,87.5,56.0,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.59'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.5'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,349660,8,Manu Morlanes,MC,51
2635538419,471,40,46.0,51,391562,90.6,53.4,,,"[{'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '36.6'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '470'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 75, 'displayName': 'MissRight'}}]",True,,,19.4,36.6,True,False,False,MissedShots,Successful,FirstHalf,391562,12,Samú Costa,MC,51
2635538923,347,41,26.0,62,33866,3.8,59.5,56.2,66.3,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '55.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.08'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.2'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 74, 'displayName': 'MissHigh'}}]",True,,,,,False,False,False,Pass,Unsuccessful,FirstHalf,33866,25,Vicente Guaita,GK,62
2635538925,473,41,30.0,51,391562,40.6,30.8,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '348'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",False,,,,,False,False,False,Aerial,Successful,FirstHalf,391562,12,Samú Costa,MC,51
2635538961,349,41,30.0,62,461527,55.7,73.9,60.8,65.7,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.48'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,461527,6,Carlos Dotor,MC,62
2635538975,350,41,33.0,62,333048,67.7,62.7,78.5,42.8,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.41'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}]",True,,,,,False,False,False,Pass,Unsuccessful,FirstHalf,333048,18,Jørgen Strand Larsen,FW,62
2635538991,475,41,34.0,51,444252,18.4,54.4,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",True,,,,,False,False,False,Interception,Successful,FirstHalf,444252,6,Copete,DC,51
2635538997,476,41,36.0,51,391562,25.6,54.2,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",True,,,,,False,False,False,BallTouch,Unsuccessful,FirstHalf,391562,12,Samú Costa,MC,51
2635539035,351,41,37.0,62,91242,73.7,39.8,74.1,28.0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.76'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,91242,10,Iago Aspas,FW,62
2635539069,352,41,38.0,62,374869,74.1,28.0,64.8,25.9,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.29'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.9'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,374869,7,Carles Pérez,MC,62
2635539133,353,41,41.0,62,397469,62.5,24.5,76.3,25.0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.02'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.0'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,397469,3,Óscar Mingueza,DR,62
2635778409,839,41,42.0,62,91242,79.7,17.0,75.9,31.1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.97'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,91242,10,Iago Aspas,FW,62
2635539137,354,41,44.0,62,461527,77.6,27.0,83.8,16.2,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.44'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '83.8'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,461527,6,Carlos Dotor,MC,62
2635539155,355,41,44.0,62,91242,83.9,16.8,74.1,2.9,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.88'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,91242,10,Iago Aspas,FW,62
2635539191,356,41,47.0,62,374869,70.6,14.9,68.2,18.6,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.36'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",True,,,,,False,False,False,Pass,Successful,FirstHalf,374869,7,Carles Pérez,MC,62
